start,stop,weight
god,blue,13
god,year,29
god,line,15
god,door,11
god,ride,16
god,diamond,14
god,eat,17
god,outside,14
god,game,20
god,sit,16
god,since,15
god,four,13
god,million,15
god,straight,16
god,slide,12
god,runnin,15
god,cash,16
god,water,12
ayy,buy,27
ayy,start,21
ayy,high,19
ayy,pop,27
ayy,old,17
ayy,hundred,25
ayy,change,19
ayy,mean,21
ayy,inside,18
ayy,move,11
ayy,wait,18
ayy,five,17
ayy,city,16
ayy,blue,13
ayy,year,11
ayy,line,14
ayy,door,13
ayy,ride,11
ayy,diamond,18
ayy,eat,17
ayy,outside,14
ayy,game,13
ayy,dick,18
ayy,sit,13
ayy,since,10
ayy,four,17
ayy,million,18
ayy,slide,16
ayy,runnin,12
ayy,cash,12
ayy,water,11
buy,start,25
buy,hand,19
buy,high,20
buy,pop,39
buy,old,21
buy,miss,16
buy,hundred,37
buy,change,13
buy,mean,12
buy,inside,20
buy,move,22
buy,wait,15
buy,five,28
buy,city,17
buy,blue,19
buy,year,18
buy,line,14
buy,door,10
buy,diamond,23
buy,eat,18
buy,outside,15
buy,game,13
buy,dick,16
buy,sit,16
buy,since,12
buy,four,21
buy,million,25
buy,straight,19
buy,slide,15
buy,runnin,19
buy,cash,17
buy,water,19
buy,cut,17
start,hand,22
start,high,25
start,pop,18
start,old,15
start,miss,13
start,hundred,22
start,change,22
start,mean,19
start,inside,12
start,move,20
start,wait,15
start,five,15
start,city,19
start,blue,17
start,year,12
start,line,18
start,door,20
start,diamond,10
start,eat,19
start,outside,12
start,game,14
start,dick,13
start,since,10
start,four,15
start,million,15
start,straight,17
start,slide,16
start,runnin,10
start,cash,13
start,water,16
start,cut,11
hand,high,19
hand,pop,14
hand,old,14
hand,miss,16
hand,hundred,21
hand,change,12
hand,mean,12
hand,inside,15
hand,move,15
hand,wait,18
hand,five,12
hand,blue,19
hand,line,17
hand,ride,12
hand,diamond,14
hand,outside,11
hand,game,12
hand,sit,13
hand,since,11
hand,four,13
hand,runnin,10
hand,cash,10
hand,water,11
hand,cut,11
high,pop,17
high,old,12
high,hundred,15
high,change,15
high,mean,13
high,inside,17
high,move,19
high,wait,15
high,five,11
high,city,19
high,year,11
high,line,16
high,door,11
high,ride,10
high,diamond,15
high,eat,12
high,outside,14
high,game,14
high,sit,10
high,since,10
high,four,10
high,million,12
high,straight,10
high,slide,11
high,water,14
pop,old,13
pop,hundred,30
pop,change,10
pop,mean,14
pop,inside,22
pop,move,16
pop,wait,15
pop,five,23
pop,city,24
pop,blue,17
pop,year,12
pop,line,10
pop,door,12
pop,ride,12
pop,diamond,17
pop,eat,11
pop,outside,19
pop,game,10
pop,dick,16
pop,since,10
pop,four,16
pop,million,20
pop,straight,11
pop,slide,15
pop,runnin,16
pop,cash,20
pop,water,16
pop,cut,12
old,miss,14
old,hundred,12
old,change,23
old,mean,18
old,inside,13
old,move,16
old,wait,14
old,five,19
old,city,13
old,blue,15
old,year,13
old,line,11
old,door,12
old,eat,13
old,outside,11
old,game,13
old,dick,11
old,sit,11
old,since,14
old,million,11
old,runnin,10
miss,hundred,18
miss,change,18
miss,mean,11
miss,inside,14
miss,move,18
miss,wait,14
miss,city,14
miss,ride,10
miss,outside,10
miss,since,12
hundred,change,11
hundred,inside,21
hundred,move,18
hundred,wait,10
hundred,five,23
hundred,city,20
hundred,blue,15
hundred,year,12
hundred,line,10
hundred,door,11
hundred,ride,13
hundred,diamond,14
hundred,eat,14
hundred,game,11
hundred,dick,11
hundred,sit,14
hundred,four,20
hundred,million,23
hundred,straight,17
hundred,slide,12
hundred,runnin,16
hundred,cash,23
hundred,cut,16
change,mean,16
change,inside,14
change,move,12
change,wait,12
change,five,13
change,line,10
change,door,10
change,diamond,10
change,game,16
change,since,11
mean,inside,10
mean,move,10
mean,wait,15
mean,five,12
mean,city,12
mean,blue,10
mean,year,14
mean,line,10
mean,door,11
mean,ride,12
mean,diamond,10
mean,game,13
mean,sit,14
mean,since,14
mean,four,10
mean,million,11
mean,water,11
inside,move,13
inside,five,16
inside,city,16
inside,blue,17
inside,year,11
inside,line,12
inside,ride,13
inside,diamond,11
inside,eat,12
inside,outside,16
inside,game,12
inside,dick,15
inside,sit,12
inside,since,10
inside,million,19
inside,slide,11
inside,runnin,16
inside,cash,14
inside,water,11
move,wait,11
move,five,10
move,city,10
move,line,11
move,door,10
move,sit,11
move,water,16
move,cut,10
wait,five,16
wait,city,11
wait,year,11
wait,line,14
wait,door,13
wait,diamond,15
wait,sit,10
five,city,13
five,blue,18
five,year,14
five,line,12
five,door,14
five,diamond,14
five,eat,12
five,outside,12
five,game,10
five,dick,12
five,four,22
five,million,18
five,runnin,12
five,water,11
five,cut,10
city,year,11
city,door,10
city,outside,12
city,game,12
city,since,11
city,four,11
city,million,13
city,slide,13
blue,year,12
blue,game,10
blue,sit,10
blue,since,12
blue,four,12
blue,million,15
blue,cash,12
year,line,10
year,game,10
year,since,12
year,million,12
line,diamond,10
line,game,10
line,sit,10
line,four,10
line,million,10
door,outside,11
door,game,14
door,four,13
door,million,12
ride,diamond,10
ride,eat,10
ride,dick,15
diamond,eat,10
diamond,game,10
diamond,dick,13
diamond,million,13
diamond,runnin,10
diamond,cash,12
eat,dick,15
eat,four,10
eat,million,11
eat,slide,10
eat,cash,15
eat,cut,12
outside,slide,16
game,four,10
game,million,10
game,straight,15
game,cash,10
dick,slide,10
dick,runnin,10
four,million,15
million,slide,12
million,runnin,11
million,cash,14
straight,slide,12
straight,cut,10
runnin,cash,13
might,need,282
might,baby,268
might,'em,206
might,tryna,174
might,hit,164
might,two,138
might,boy,131
might,hard,122
might,head,120
might,break,118
might,watch,106
might,top,104
might,gettin,101
might,goin,99
might,car,95
might,pussy,93
might,pay,90
might,fall,87
might,lie,85
might,nothin,83
might,lot,80
might,care,81
might,okay,79
might,mama,78
might,please,73
might,'round,71
might,ho,70
might,send,67
might,fast,65
might,star,63
might,drive,60
might,next,58
might,black,58
might,check,57
might,act,56
might,save,50
also,need,282
also,baby,268
also,'em,206
also,tryna,174
also,hit,164
also,two,138
also,boy,131
also,hard,122
also,head,120
also,break,118
also,watch,106
also,top,104
also,gettin,101
also,goin,99
also,car,95
also,pussy,93
also,pay,90
also,fall,87
also,lie,85
also,nothin,83
also,lot,80
also,care,81
also,okay,79
also,mama,78
also,please,73
also,'round,71
also,ho,70
also,send,67
also,fast,65
also,star,63
also,drive,60
also,next,58
also,black,58
also,check,57
also,act,56
also,save,50
lyric,need,273
lyric,baby,263
lyric,'em,204
lyric,tryna,170
lyric,hit,160
lyric,two,135
lyric,hard,119
lyric,head,119
lyric,break,115
lyric,watch,104
lyric,top,102
lyric,gettin,99
lyric,goin,97
lyric,car,94
lyric,pussy,91
lyric,pay,89
lyric,fall,86
lyric,lie,82
lyric,nothin,79
lyric,care,80
lyric,okay,78
lyric,mama,78
lyric,please,72
lyric,'round,70
lyric,ho,69
lyric,send,64
lyric,fast,65
lyric,star,60
lyric,drive,60
lyric,next,57
lyric,black,58
lyric,check,56
lyric,act,56
lyric,save,49
like,need,266
like,baby,256
like,'em,202
like,tryna,170
like,hit,161
like,two,134
like,hard,119
like,head,116
like,break,113
like,watch,101
like,top,101
like,gettin,100
like,goin,99
like,car,94
like,pussy,91
like,pay,89
like,fall,81
like,lie,81
like,nothin,83
like,care,78
like,okay,76
like,mama,76
like,please,64
like,'round,70
like,ho,67
like,send,65
like,fast,62
like,star,59
like,drive,56
like,next,56
like,black,55
like,check,54
like,act,56
like,save,44
n't,need,275
n't,baby,236
n't,'em,203
n't,tryna,171
n't,hit,159
n't,two,134
n't,boy,127
n't,hard,118
n't,head,117
n't,break,113
n't,watch,102
n't,top,101
n't,gettin,100
n't,goin,98
n't,car,94
n't,pussy,91
n't,pay,86
n't,fall,83
n't,lie,83
n't,nothin,83
n't,lot,76
n't,care,81
n't,okay,75
n't,mama,74
n't,please,71
n't,'round,68
n't,ho,67
n't,send,65
n't,fast,61
n't,star,60
n't,drive,57
n't,next,56
n't,black,57
n't,check,56
n't,act,56
n't,save,49
's,'ll,270
's,need,261
's,baby,228
's,still,207
's,'em,192
's,tryna,164
's,hit,155
's,two,130
's,hard,112
's,head,111
's,break,107
's,long,103
's,much,98
's,watch,100
's,top,99
's,gettin,91
's,goin,93
's,car,91
's,pussy,88
's,name,85
's,pay,87
's,fall,79
's,lie,80
's,nothin,78
's,care,74
's,okay,75
's,mama,74
's,please,65
's,'round,63
's,ho,62
's,send,63
's,fast,56
's,star,57
's,drive,56
's,next,56
's,black,56
's,check,52
's,act,53
's,save,43
get,take,298
get,gon,267
get,need,249
get,baby,207
get,way,230
get,feel,224
get,'em,196
get,girl,170
get,tryna,171
get,hit,162
get,two,126
get,hard,110
get,head,114
get,break,104
get,watch,97
get,top,96
get,gettin,95
get,goin,91
get,car,92
get,whole,88
get,pussy,91
get,pay,85
get,fall,71
get,lie,75
get,nothin,82
get,care,71
get,okay,69
get,mama,73
get,please,60
get,'round,69
get,ho,67
get,send,63
get,fast,57
get,star,54
get,drive,52
get,next,51
get,black,54
get,check,53
get,act,52
get,save,45
'm,need,249
'm,baby,212
'm,'em,192
'm,tryna,166
'm,hit,150
'm,two,118
'm,boy,116
'm,hard,111
'm,head,103
'm,break,105
'm,watch,96
'm,top,96
'm,gettin,96
'm,goin,96
'm,car,88
'm,pussy,90
'm,pay,79
'm,fall,74
'm,lie,80
'm,nothin,78
'm,lot,70
'm,care,73
'm,okay,70
'm,mama,72
'm,please,67
'm,'round,67
'm,ho,66
'm,send,60
'm,fast,50
'm,star,51
'm,drive,45
'm,next,48
'm,black,50
'm,check,52
'm,act,53
'm,save,42
yeah,need,193
yeah,baby,178
yeah,'em,166
yeah,tryna,132
yeah,hit,128
yeah,two,98
yeah,boy,100
yeah,hard,76
yeah,head,86
yeah,break,83
yeah,watch,67
yeah,top,85
yeah,gettin,77
yeah,goin,76
yeah,car,69
yeah,pussy,75
yeah,pay,77
yeah,fall,59
yeah,lie,60
yeah,nothin,69
yeah,lot,59
yeah,care,50
yeah,okay,63
yeah,mama,56
yeah,please,51
yeah,'round,54
yeah,ho,53
yeah,send,50
yeah,fast,47
yeah,star,44
yeah,drive,43
yeah,next,38
yeah,black,42
yeah,check,48
yeah,act,42
yeah,save,35
go,take,241
go,gon,210
go,need,190
go,baby,156
go,way,176
go,feel,171
go,'em,163
go,girl,131
go,tryna,126
go,hit,124
go,two,104
go,boy,83
go,hard,91
go,head,92
go,break,88
go,watch,78
go,top,81
go,gettin,78
go,goin,73
go,car,78
go,whole,69
go,pussy,70
go,pay,68
go,fall,54
go,lie,52
go,nothin,68
go,lot,60
go,care,54
go,okay,60
go,mama,57
go,please,51
go,'round,56
go,ho,58
go,send,52
go,fast,45
go,star,50
go,drive,42
go,next,34
go,black,43
go,check,37
go,act,44
go,save,36
make,take,211
make,'ll,161
make,gon,191
make,need,167
make,baby,151
make,way,164
make,feel,165
make,still,144
make,'em,140
make,girl,124
make,tryna,118
make,hit,115
make,two,87
make,boy,86
make,hard,85
make,head,76
make,break,76
make,long,70
make,much,81
make,watch,64
make,top,65
make,gettin,66
make,goin,66
make,car,71
make,whole,67
make,pussy,63
make,name,64
make,pay,67
make,fall,49
make,lie,52
make,nothin,57
make,lot,54
make,care,52
make,okay,50
make,mama,57
make,please,51
make,'round,50
make,ho,54
make,send,47
make,fast,45
make,star,41
make,drive,35
make,next,34
make,black,38
make,check,32
make,act,40
make,save,34
ai,need,174
ai,baby,148
ai,'em,176
ai,tryna,138
ai,hit,132
ai,two,82
ai,boy,96
ai,hard,80
ai,head,84
ai,break,81
ai,watch,71
ai,top,86
ai,gettin,82
ai,goin,81
ai,car,75
ai,pussy,83
ai,pay,69
ai,fall,40
ai,lie,55
ai,nothin,66
ai,lot,55
ai,care,48
ai,okay,51
ai,mama,65
ai,please,48
ai,'round,55
ai,ho,58
ai,send,52
ai,fast,47
ai,star,34
ai,drive,38
ai,next,38
ai,black,37
ai,check,46
ai,act,48
ai,save,29
see,take,200
see,'ll,165
see,gon,173
see,need,153
see,baby,131
see,way,146
see,feel,151
see,still,134
see,'em,127
see,girl,106
see,tryna,111
see,hit,110
see,two,77
see,boy,76
see,hard,69
see,head,70
see,break,77
see,long,58
see,much,68
see,watch,59
see,top,64
see,gettin,65
see,goin,61
see,car,64
see,whole,58
see,pussy,63
see,name,51
see,pay,53
see,fall,57
see,lie,55
see,nothin,48
see,lot,46
see,care,51
see,okay,42
see,mama,44
see,please,46
see,'round,39
see,ho,41
see,send,43
see,fast,42
see,star,37
see,drive,35
see,next,39
see,black,36
see,check,36
see,act,40
see,save,26
one,take,188
one,'ll,151
one,gon,157
one,need,154
one,baby,119
one,way,147
one,feel,136
one,still,131
one,'em,125
one,girl,104
one,tryna,103
one,hit,99
one,two,88
one,boy,66
one,hard,73
one,head,71
one,break,65
one,long,61
one,much,60
one,watch,59
one,top,58
one,gettin,59
one,goin,57
one,car,54
one,whole,53
one,pussy,54
one,name,50
one,pay,51
one,fall,41
one,lie,50
one,nothin,54
one,lot,45
one,care,54
one,okay,41
one,mama,44
one,please,47
one,'round,43
one,ho,40
one,send,46
one,fast,33
one,star,37
one,drive,35
one,next,36
one,black,35
one,check,33
one,act,34
one,save,28
tell,take,186
tell,gon,167
tell,need,165
tell,baby,134
tell,way,153
tell,feel,142
tell,'em,141
tell,girl,106
tell,tryna,111
tell,hit,112
tell,two,71
tell,boy,78
tell,hard,79
tell,head,66
tell,break,72
tell,watch,60
tell,top,54
tell,gettin,68
tell,goin,62
tell,car,66
tell,whole,47
tell,pussy,63
tell,pay,60
tell,fall,44
tell,lie,63
tell,nothin,53
tell,lot,41
tell,care,49
tell,okay,50
tell,mama,56
tell,please,34
tell,'round,43
tell,ho,49
tell,send,48
tell,fast,35
tell,star,38
tell,drive,36
tell,next,32
tell,black,33
tell,check,31
tell,act,40
tell,save,35
come,take,172
come,'ll,148
come,gon,157
come,need,148
come,baby,134
come,way,140
come,feel,128
come,still,134
come,'em,132
come,girl,109
come,tryna,104
come,hit,102
come,two,82
come,hard,59
come,head,70
come,break,72
come,long,55
come,much,71
come,watch,61
come,top,68
come,gettin,69
come,goin,68
come,car,55
come,whole,60
come,pussy,64
come,name,58
come,pay,55
come,fall,43
come,lie,47
come,nothin,52
come,care,43
come,okay,37
come,mama,53
come,please,47
come,'round,46
come,ho,47
come,send,45
come,fast,37
come,star,32
come,drive,35
come,next,31
come,black,35
come,check,39
come,act,40
come,save,18
take,'ll,160
take,need,150
take,keep,153
take,baby,131
take,give,139
take,nigga,153
take,still,131
take,put,138
take,'em,123
take,every,109
take,ta,108
take,day,95
take,tryna,102
take,hit,103
take,money,92
take,niggas,95
take,two,78
take,boy,72
take,lil,81
take,hard,73
take,head,63
take,body,71
take,break,62
take,god,70
take,long,60
take,much,66
take,buy,61
take,watch,56
take,top,60
take,gettin,63
take,goin,55
take,pop,57
take,car,60
take,pussy,61
take,name,50
take,pay,49
take,fall,47
take,lie,43
take,nothin,47
take,lot,48
take,care,49
take,okay,41
take,mama,46
take,please,41
take,'round,36
take,ho,36
take,send,43
take,fast,35
take,star,32
take,drive,39
take,next,27
take,black,36
take,check,37
take,act,32
take,runnin,28
take,save,31
want,need,161
want,baby,132
want,'em,115
want,tryna,98
want,hit,93
want,two,72
want,boy,80
want,hard,69
want,head,63
want,break,62
want,watch,63
want,top,61
want,gettin,61
want,goin,61
want,car,62
want,pussy,64
want,pay,54
want,fall,50
want,lie,46
want,nothin,45
want,lot,37
want,care,41
want,okay,44
want,mama,46
want,please,51
want,'round,38
want,ho,38
want,send,41
want,fast,35
want,star,29
want,drive,25
want,next,31
want,black,28
want,check,33
want,act,37
want,save,24
let,'ll,144
let,need,152
let,baby,122
let,still,119
let,'em,127
let,tryna,105
let,hit,88
let,two,75
let,hard,71
let,head,57
let,break,58
let,long,52
let,much,59
let,watch,58
let,top,65
let,gettin,53
let,goin,55
let,car,46
let,pussy,60
let,name,44
let,pay,44
let,fall,44
let,lie,44
let,nothin,48
let,care,39
let,okay,44
let,mama,44
let,please,43
let,'round,38
let,ho,41
let,send,37
let,fast,31
let,star,25
let,drive,29
let,next,32
let,black,29
let,check,33
let,act,34
let,save,28
back,need,129
back,baby,119
back,'em,119
back,tryna,97
back,hit,99
back,two,66
back,boy,64
back,hard,63
back,head,58
back,break,69
back,watch,58
back,top,53
back,gettin,54
back,goin,63
back,car,59
back,pussy,46
back,pay,51
back,fall,41
back,lie,42
back,nothin,46
back,lot,38
back,care,46
back,okay,37
back,mama,41
back,please,41
back,'round,42
back,ho,39
back,send,36
back,fast,43
back,star,34
back,drive,33
back,next,27
back,black,33
back,check,35
back,act,35
back,save,20
'll,gon,137
'll,need,121
'll,keep,130
'll,baby,113
'll,way,117
'll,give,115
'll,feel,116
'll,nigga,113
'll,put,104
'll,'em,87
'll,call,92
'll,every,91
'll,girl,81
'll,ta,82
'll,day,82
'll,tryna,76
'll,hit,70
'll,money,61
'll,niggas,71
'll,two,50
'll,boy,60
'll,lil,55
'll,hard,49
'll,head,55
'll,body,48
'll,break,58
'll,god,57
'll,buy,53
'll,watch,47
'll,top,41
'll,gettin,47
'll,goin,50
'll,pop,44
'll,car,45
'll,whole,41
'll,pussy,45
'll,pay,44
'll,fall,39
'll,lie,46
'll,nothin,37
'll,lot,31
'll,care,36
'll,okay,33
'll,mama,39
'll,please,33
'll,'round,33
'll,ho,31
'll,send,36
'll,fast,31
'll,star,26
'll,drive,26
'll,next,28
'll,black,29
'll,check,28
'll,act,29
'll,runnin,23
'll,save,29
gon,need,129
gon,keep,145
gon,baby,120
gon,give,133
gon,nigga,168
gon,still,114
gon,put,123
gon,'em,127
gon,every,84
gon,ta,102
gon,day,66
gon,tryna,115
gon,hit,88
gon,money,94
gon,niggas,101
gon,two,60
gon,boy,69
gon,lil,93
gon,hard,57
gon,head,65
gon,body,69
gon,break,54
gon,god,56
gon,long,50
gon,much,49
gon,buy,60
gon,watch,51
gon,top,59
gon,gettin,57
gon,goin,56
gon,pop,63
gon,car,57
gon,pussy,53
gon,name,45
gon,pay,55
gon,fall,32
gon,lie,40
gon,nothin,52
gon,lot,43
gon,care,40
gon,okay,37
gon,mama,47
gon,please,34
gon,'round,39
gon,ho,48
gon,send,42
gon,fast,31
gon,star,27
gon,drive,21
gon,next,28
gon,black,27
gon,check,34
gon,act,40
gon,runnin,26
gon,save,22
need,keep,129
need,baby,120
need,way,122
need,give,123
need,feel,117
need,nigga,125
need,still,95
need,put,106
need,'em,98
need,call,95
need,every,85
need,girl,93
need,ta,92
need,day,70
need,tryna,88
need,hit,74
need,money,59
need,niggas,74
need,two,66
need,boy,65
need,lil,57
need,hard,58
need,head,56
need,body,52
need,break,54
need,god,49
need,long,41
need,much,49
need,buy,51
need,watch,46
need,top,47
need,gettin,39
need,goin,49
need,pop,40
need,car,50
need,whole,38
need,pussy,46
need,name,39
need,pay,35
need,fall,45
need,lie,43
need,nothin,41
need,lot,40
need,care,36
need,okay,33
need,mama,37
need,please,37
need,'round,33
need,ho,33
need,send,33
need,fast,30
need,star,26
need,drive,25
need,next,23
need,black,31
need,check,26
need,act,24
need,runnin,21
need,save,22
keep,baby,111
keep,way,115
keep,feel,117
keep,still,120
keep,'em,110
keep,girl,86
keep,tryna,93
keep,hit,85
keep,two,56
keep,hard,57
keep,head,52
keep,break,64
keep,long,42
keep,much,64
keep,watch,42
keep,top,53
keep,gettin,53
keep,goin,51
keep,car,51
keep,whole,52
keep,pussy,54
keep,name,35
keep,pay,43
keep,fall,38
keep,lie,53
keep,nothin,45
keep,care,33
keep,okay,33
keep,mama,38
keep,please,37
keep,'round,36
keep,ho,37
keep,send,39
keep,fast,34
keep,star,25
keep,drive,25
keep,next,26
keep,black,34
keep,check,30
keep,act,32
keep,save,28
baby,way,107
baby,give,108
baby,feel,109
baby,nigga,100
baby,still,87
baby,put,94
baby,'em,72
baby,call,62
baby,every,67
baby,girl,91
baby,ta,76
baby,day,64
baby,tryna,70
baby,hit,60
baby,money,56
baby,niggas,61
baby,two,45
baby,boy,50
baby,lil,51
baby,hard,45
baby,head,39
baby,body,55
baby,break,50
baby,god,47
baby,long,36
baby,much,42
baby,buy,44
baby,watch,39
baby,top,40
baby,gettin,37
baby,goin,48
baby,pop,37
baby,car,33
baby,whole,32
baby,pussy,43
baby,name,36
baby,pay,37
baby,fall,32
baby,lie,33
baby,nothin,43
baby,lot,29
baby,care,29
baby,okay,29
baby,mama,41
baby,please,32
baby,'round,27
baby,ho,24
baby,send,36
baby,fast,28
baby,star,29
baby,drive,24
baby,next,23
baby,black,17
baby,check,20
baby,act,21
baby,runnin,21
baby,save,19
way,give,110
way,nigga,112
way,still,105
way,put,98
way,'em,85
way,every,86
way,ta,86
way,day,85
way,tryna,81
way,hit,75
way,money,71
way,niggas,68
way,two,67
way,boy,48
way,lil,58
way,hard,48
way,head,53
way,body,39
way,break,55
way,god,55
way,long,49
way,much,45
way,buy,46
way,watch,47
way,top,45
way,gettin,37
way,goin,51
way,pop,47
way,car,43
way,pussy,42
way,name,35
way,pay,48
way,fall,40
way,lie,38
way,nothin,43
way,lot,30
way,care,35
way,okay,37
way,mama,38
way,please,33
way,'round,25
way,ho,27
way,send,28
way,fast,26
way,star,28
way,drive,33
way,next,24
way,black,21
way,check,23
way,act,19
way,runnin,17
way,save,19
give,feel,102
give,still,110
give,'em,103
give,girl,81
give,tryna,88
give,hit,83
